ID,Cnumber,RegionID,RegionName,Type,SubType,Category,ReEst_Subsidy2009,NewData,Developed,HDI_2005,Countries,%SSFsubsidies_assessed,weighted_by_sectorsize,Data_group,%SSF_totalCatch_EEZ,%SSF_totalCatch_Country,SSF_USD_1000
947,392,2,Asia,C1,Fisher assistance,Ugly,767563.390221518,FALSE,Developed,0.953,Japan,27.0404714097,TRUE,2,23.5867240514,11.8,207552.759084085
948,392,2,Asia,C2,Vessel buyback,Ugly,173250,TRUE,Developed,0.953,Japan,0,FALSE,2,23.5867240514,11.8,0
949,392,2,Asia,C3,Rural fisher communities,Ugly,0,FALSE,Developed,0.953,Japan,NaN,NaN,NaN,23.5867240514,11.8,#VALUE!
1158,484,6,North America,A1,Fisheries mangt.,Good,8903.2876295588,FALSE,Developed,0.829,Mexico,10,1,2,42.2021387338,40.2191558442,890.3287629559
1159,484,6,North America,A2,Fishery R and D,Good,19902.5838935759,FALSE,Developed,0.829,Mexico,40.2191558442,TRUE,3,42.2021387338,40.2191558442,8004.6512331712
1160,484,6,North America,A3,MPAs,Good,12106.5842898471,FALSE,Developed,0.829,Mexico,42.2021387338,TRUE,3,42.2021387338,40.2191558442,5109.237497925
1161,484,6,North America,B1,Boat constsruct.  and  renov.,Bad,0,FALSE,Developed,0.829,Mexico,NaN,NaN,NaN,42.2021387338,40.2191558442,#VALUE!
1162,484,6,North America,B2,Fisheries dev. projects,Bad,0,FALSE,Developed,0.829,Mexico,NaN,NaN,NaN,42.2021387338,40.2191558442,#VALUE!
1163,484,6,North America,B3,Fishing port develop.,Bad,0,FALSE,Developed,0.829,Mexico,NaN,NaN,NaN,42.2021387338,40.2191558442,#VALUE!
1164,484,6,North America,B4,Markt.  and  storage infrast.,Bad,0,FALSE,Developed,0.829,Mexico,NaN,NaN,NaN,42.2021387338,40.2191558442,#VALUE!
1165,484,6,North America,B5,Tax exemption,Bad,0,FALSE,Developed,0.829,Mexico,NaN,NaN,NaN,42.2021387338,40.2191558442,#VALUE!
1166,484,6,North America,B6,Fishing access,Bad,0,FALSE,Developed,0.829,Mexico,NaN,NaN,NaN,42.2021387338,40.2191558442,#VALUE!
1168,484,6,North America,C1,Fisher assistance,Ugly,77980.3480143973,FALSE,Developed,0.829,Mexico,40.2191558442,TRUE,3,42.2021387338,40.2191558442,31363.0376957256
1169,484,6,North America,C2,Vessel buyback,Ugly,0,FALSE,Developed,0.829,Mexico,NaN,NaN,NaN,42.2021387338,40.2191558442,#VALUE!
1170,484,6,North America,C3,Rural fisher communities,Ugly,0,FALSE,Developed,0.829,Mexico,NaN,NaN,NaN,42.2021387338,40.2191558442,#VALUE!
1678,710,3,Africa,A1,Fisheries mangt.,Good,16213.6407084843,FALSE,Developing,0.674,South Africa,8.1433791543,TRUE,3,8.1433791543,8.1433791543,1320.3382376145
1679,710,3,Africa,A2,Fishery R and D,Good,11533.7232707162,FALSE,Developing,0.674,South Africa,8.1433791543,TRUE,3,8.1433791543,8.1433791543,939.2348165469
1680,710,3,Africa,A3,MPAs,Good,5053.4313776533,FALSE,Developing,0.674,South Africa,8.1433791543,TRUE,3,8.1433791543,8.1433791543,411.5200773868
1681,710,3,Africa,B1,Boat constsruct.  and  renov.,Bad,0,FALSE,Developing,0.674,South Africa,NaN,NaN,NaN,8.1433791543,8.1433791543,#VALUE!
1682,710,3,Africa,B2,Fisheries dev. projects,Bad,725.5896611339,TRUE,Developing,0.674,South Africa,8.1433791543,TRUE,3,8.1433791543,8.1433791543,59.0875172108
1683,710,3,Africa,B3,Fishing port develop.,Bad,0,FALSE,Developing,0.674,South Africa,NaN,NaN,NaN,8.1433791543,8.1433791543,#VALUE!
1684,710,3,Africa,B4,Markt.  and  storage infrast.,Bad,0,FALSE,Developing,0.674,South Africa,NaN,NaN,NaN,8.1433791543,8.1433791543,#VALUE!
1685,710,3,Africa,B5,Tax exemption,Bad,0,FALSE,Developing,0.674,South Africa,NaN,NaN,NaN,8.1433791543,8.1433791543,#VALUE!
1686,710,3,Africa,B6,Fishing access,Bad,0,FALSE,Developing,0.674,South Africa,NaN,NaN,NaN,8.1433791543,8.1433791543,#VALUE!
1688,710,3,Africa,C1,Fisher assistance,Ugly,0,FALSE,Developing,0.674,South Africa,NaN,NaN,NaN,8.1433791543,8.1433791543,#VALUE!
1689,710,3,Africa,C2,Vessel buyback,Ugly,0,FALSE,Developing,0.674,South Africa,NaN,NaN,NaN,8.1433791543,8.1433791543,#VALUE!
1690,710,3,Africa,C3,Rural fisher communities,Ugly,0,FALSE,Developing,0.674,South Africa,NaN,NaN,NaN,8.1433791543,8.1433791543,#VALUE!
1912,840,6,North America,A1,Fisheries mangt.,Good,2090892.77939137,FALSE,Developed,,USA,26.7190670723,TRUE,3,26.7190670723,19.4737499306,558667.044134732
1913,840,6,North America,A2,Fishery R and D,Good,807872.302674319,FALSE,Developed,,USA,19.4737499306,TRUE,3,26.7190670723,19.4737499306,157323.031981609
1914,840,6,North America,A3,MPAs,Good,414830.100060234,FALSE,Developed,,USA,26.7190670723,TRUE,3,26.7190670723,19.4737499306,110838.732671039
1915,840,6,North America,B1,Boat constsruct.  and  renov.,Bad,17719.9249832364,FALSE,Developed,,USA,19.4737499306,TRUE,3,26.7190670723,19.4737499306,3450.7338791305
1916,840,6,North America,B2,Fisheries dev. projects,Bad,14552.0220311385,FALSE,Developed,,USA,19.4737499306,TRUE,3,26.7190670723,19.4737499306,2833.8243801939
1917,840,6,North America,B3,Fishing port develop.,Bad,0,FALSE,Developed,,USA,NaN,1,3,26.7190670723,19.4737499306,#VALUE!
1918,840,6,North America,B4,Markt.  and  storage infrast.,Bad,216732.243016957,FALSE,Developed,,USA,19.4737499306,NaN,NaN,26.7190670723,19.4737499306,42205.8950241649
1919,840,6,North America,B5,Tax exemption,Bad,91313.1068650971,FALSE,Developed,,USA,19.4737499306,TRUE,3,26.7190670723,19.4737499306,17782.0860847968
1920,840,6,North America,B6,Fishing access,Bad,52061.349567276,FALSE,Developed,,USA,0,0,3,26.7190670723,19.4737499306,0
1922,840,6,North America,C1,Fisher assistance,Ugly,13352.3568,TRUE,Developed,,USA,19.4737499306,NaN,NaN,26.7190670723,19.4737499306,2600.2045730773
1923,840,6,North America,C2,Vessel buyback,Ugly,286682.861133541,FALSE,Developed,,USA,0,0,3,26.7190670723,19.4737499306,0
1924,840,6,North America,C3,Rural fisher communities,Ugly,0,FALSE,Developed,,USA,NaN,1,3,26.7190670723,19.4737499306,#VALUE!
1821,788,3,Africa,A1,Fisheries mangt.,Good,1776.857127391,FALSE,Developing,0.766,Tunisia,26.2105263158,1,3,26.2105263158,26.4331210191,465.7236049688
1822,788,3,Africa,A2,Fishery R and D,Good,0,FALSE,Developing,0.766,Tunisia,NaN,NaN,NaN,26.2105263158,26.4331210191,#VALUE!
1823,788,3,Africa,A3,MPAs,Good,256.4941519127,FALSE,Developing,0.766,Tunisia,26.2105263158,,3,26.2105263158,26.4331210191,67.2284671855
1824,788,3,Africa,B1,Boat constsruct.  and  renov.,Bad,0,FALSE,Developing,0.766,Tunisia,NaN,NaN,NaN,26.2105263158,26.4331210191,#VALUE!
1825,788,3,Africa,B2,Fisheries dev. projects,Bad,1945.4687021902,TRUE,Developing,0.766,Tunisia,26.4331210191,1,3,26.2105263158,26.4331210191,514.2480964388
1826,788,3,Africa,B3,Fishing port develop.,Bad,0,FALSE,Developing,0.766,Tunisia,NaN,NaN,NaN,26.2105263158,26.4331210191,#VALUE!
1827,788,3,Africa,B4,Markt.  and  storage infrast.,Bad,970.8080313505,FALSE,Developing,0.766,Tunisia,13.1052631579,0,2,26.2105263158,26.4331210191,127.2269472665
1828,788,3,Africa,B5,Tax exemption,Bad,1095.3442089063,FALSE,Developing,0.766,Tunisia,26.4331210191,1,3,26.2105263158,26.4331210191,289.533660316
1829,788,3,Africa,B6,Fishing access,Bad,0,FALSE,Developing,0.766,Tunisia,NaN,NaN,NaN,26.2105263158,26.4331210191,#VALUE!
1831,788,3,Africa,C1,Fisher assistance,Ugly,0,FALSE,Developing,0.766,Tunisia,NaN,NaN,NaN,26.2105263158,26.4331210191,#VALUE!
1832,788,3,Africa,C2,Vessel buyback,Ugly,0,FALSE,Developing,0.766,Tunisia,NaN,NaN,NaN,26.2105263158,26.4331210191,#VALUE!
1833,788,3,Africa,C3,Rural fisher communities,Ugly,0,FALSE,Developing,0.766,Tunisia,NaN,NaN,NaN,26.2105263158,26.4331210191,#VALUE!
1873,818,3,Africa,A1,Fisheries mangt.,Good,5319.9364915885,FALSE,Developing,0.708,Egypt,27.0604395604,1,2,27.0604395604,20.5636743215,1439.5981989601
1874,818,3,Africa,A2,Fishery R and D,Good,3784.3852058758,FALSE,Developing,0.708,Egypt,11.036036036,2,2,27.0604395604,20.5636743215,417.6461150629
1875,818,3,Africa,A3,MPAs,Good,2698.503652314,FALSE,Developing,0.708,Egypt,27.0604395604,1,3,27.0604395604,20.5636743215,730.2269498707
1876,818,3,Africa,B1,Boat constsruct.  and  renov.,Bad,0,FALSE,Developing,0.708,Egypt,NaN,NaN,NaN,27.0604395604,20.5636743215,#VALUE!
1877,818,3,Africa,B2,Fisheries dev. projects,Bad,29.5817980222,TRUE,Developing,0.708,Egypt,20.5636743215,1,3,27.0604395604,20.5636743215,6.0831046037
1878,818,3,Africa,B3,Fishing port develop.,Bad,1696.5548899134,FALSE,Developing,0.708,Egypt,0,0,2,27.0604395604,20.5636743215,0
1879,818,3,Africa,B4,Markt.  and  storage infrast.,Bad,0,FALSE,Developing,0.708,Egypt,NaN,NaN,NaN,27.0604395604,20.5636743215,#VALUE!
1880,818,3,Africa,B5,Tax exemption,Bad,0,FALSE,Developing,0.708,Egypt,NaN,NaN,NaN,27.0604395604,20.5636743215,#VALUE!
1881,818,3,Africa,B6,Fishing access,Bad,0,FALSE,Developing,0.708,Egypt,NaN,NaN,NaN,27.0604395604,20.5636743215,#VALUE!
1883,818,3,Africa,C1,Fisher assistance,Ugly,0,FALSE,Developing,0.708,Egypt,NaN,NaN,NaN,27.0604395604,20.5636743215,#VALUE!
1884,818,3,Africa,C2,Vessel buyback,Ugly,0,FALSE,Developing,0.708,Egypt,NaN,NaN,NaN,27.0604395604,20.5636743215,#VALUE!
1885,818,3,Africa,C3,Rural fisher communities,Ugly,0,FALSE,Developing,0.708,Egypt,NaN,NaN,NaN,27.0604395604,20.5636743215,#VALUE!
1197,508,3,Africa,A1,Fisheries mangt.,Good,1293.7666928672,FALSE,Developing,0.384,Mozambique,50,0,2,73.6842105263,78.5256410256,646.8833464336
1198,508,3,Africa,A2,Fishery R and D,Good,0,FALSE,Developing,0.384,Mozambique,NaN,,NaN,73.6842105263,78.5256410256,#VALUE!
1199,508,3,Africa,A3,MPAs,Good,308.7009528557,FALSE,Developing,0.384,Mozambique,73.6842105263,1,3,73.6842105263,78.5256410256,227.463859999
1200,508,3,Africa,B1,Boat constsruct.  and  renov.,Bad,0,FALSE,Developing,0.384,Mozambique,NaN,NaN,NaN,73.6842105263,78.5256410256,#VALUE!
1201,508,3,Africa,B2,Fisheries dev. projects,Bad,8402.0722034631,TRUE,Developing,0.384,Mozambique,78.5256410256,1,2,73.6842105263,78.5256410256,6597.7810572066
1202,508,3,Africa,B3,Fishing port develop.,Bad,0,FALSE,Developing,0.384,Mozambique,NaN,NaN,NaN,73.6842105263,78.5256410256,#VALUE!
1203,508,3,Africa,B4,Markt.  and  storage infrast.,Bad,0,FALSE,Developing,0.384,Mozambique,NaN,NaN,NaN,73.6842105263,78.5256410256,#VALUE!
1204,508,3,Africa,B5,Tax exemption,Bad,0,FALSE,Developing,0.384,Mozambique,NaN,NaN,NaN,73.6842105263,78.5256410256,#VALUE!
1205,508,3,Africa,B6,Fishing access,Bad,0,FALSE,Developing,0.384,Mozambique,NaN,NaN,NaN,73.6842105263,78.5256410256,#VALUE!
1207,508,3,Africa,C1,Fisher assistance,Ugly,0,FALSE,Developing,0.384,Mozambique,NaN,NaN,NaN,73.6842105263,78.5256410256,#VALUE!
1208,508,3,Africa,C2,Vessel buyback,Ugly,0,FALSE,Developing,0.384,Mozambique,NaN,NaN,NaN,73.6842105263,78.5256410256,#VALUE!
1209,508,3,Africa,C3,Rural fisher communities,Ugly,417.7492218215,FALSE,Developing,0.384,Mozambique,100,0,1,73.6842105263,78.5256410256,417.7492218215
1379,591,4,"South, Central America and Carribbean",A1,Fisheries mangt.,Good,19123.0653056647,FALSE,Developing,0.812,PaNaNma,16.4,1,2,16.4,13.5230066737,3136.182710129
1380,591,4,"South, Central America and Carribbean",A2,Fishery R and D,Good,0,FALSE,Developing,0.812,PaNaNma,NaN,,NaN,16.4,13.5230066737,#VALUE!
1381,591,4,"South, Central America and Carribbean",A3,MPAs,Good,4032.7092457947,FALSE,Developing,0.812,PaNaNma,16.4,1,3,16.4,13.5230066737,661.3643163103
1382,591,4,"South, Central America and Carribbean",B1,Boat constsruct.  and  renov.,Bad,0,FALSE,Developing,0.812,PaNaNma,NaN,,NaN,16.4,13.5230066737,#VALUE!
1383,591,4,"South, Central America and Carribbean",B2,Fisheries dev. projects,Bad,801.5316607037,TRUE,Developing,0.812,PaNaNma,13.5230066737,1,3,16.4,13.5230066737,108.3911799687
1384,591,4,"South, Central America and Carribbean",B3,Fishing port develop.,Bad,0,FALSE,Developing,0.812,PaNaNma,NaN,NaN,NaN,16.4,13.5230066737,#VALUE!
1385,591,4,"South, Central America and Carribbean",B4,Markt.  and  storage infrast.,Bad,10448.1281685064,FALSE,Developing,0.812,PaNaNma,0,0,2,16.4,13.5230066737,0
1386,591,4,"South, Central America and Carribbean",B5,Tax exemption,Bad,11788.4232681224,FALSE,Developing,0.812,PaNaNma,13.5230066737,1,2,16.4,13.5230066737,1594.1492652712
1387,591,4,"South, Central America and Carribbean",B6,Fishing access,Bad,0,FALSE,Developing,0.812,PaNaNma,NaN,v,NaN,16.4,13.5230066737,#VALUE!
1389,591,4,"South, Central America and Carribbean",C1,Fisher assistance,Ugly,0,FALSE,Developing,0.812,PaNaNma,NaN,,NaN,16.4,13.5230066737,#VALUE!
1390,591,4,"South, Central America and Carribbean",C2,Vessel buyback,Ugly,0,FALSE,Developing,0.812,PaNaNma,NaN,,NaN,16.4,13.5230066737,#VALUE!
1391,591,4,"South, Central America and Carribbean",C3,Rural fisher communities,Ugly,2765.3423417453,FALSE,Developing,0.812,PaNaNma,100,0,2,16.4,13.5230066737,2765.3423417453
846,364,2,Asia,A1,Fisheries mangt.,Good,50120.1340850619,FALSE,Developing,0.759,Iran,58.0521262003,1,2,58.0521262003,57.8920570265,29095.8034908069
847,364,2,Asia,A2,Fishery R and D,Good,35653.4154288882,FALSE,Developing,0.759,Iran,57.8920570265,1,2,58.0521262003,57.8920570265,20640.4955919786
848,364,2,Asia,A3,MPAs,Good,1580.2711330931,FALSE,Developing,0.759,Iran,58.0521262003,1,3,58.0521262003,57.8920570265,917.3809924897
849,364,2,Asia,B1,Boat constsruct.  and  renov.,Bad,97269.1103773691,FALSE,Developing,0.759,Iran,57.8920570265,1,2,58.0521262003,57.8920570265,56311.088848813
850,364,2,Asia,B2,Fisheries dev. projects,Bad,26.2985982006,TRUE,Developing,0.759,Iran,NaN,NaN,NaN,58.0521262003,57.8920570265,#VALUE!
851,364,2,Asia,B3,Fishing port develop.,Bad,0,FALSE,Developing,0.759,Iran,NaN,NaN,NaN,58.0521262003,57.8920570265,#VALUE!
852,364,2,Asia,B4,Markt.  and  storage infrast.,Bad,27383.7590557317,FALSE,Developing,0.759,Iran,50,0,2,58.0521262003,57.8920570265,13691.8795278659
853,364,2,Asia,B5,Tax exemption,Bad,0,FALSE,Developing,0.759,Iran,NaN,NaN,NaN,58.0521262003,57.8920570265,#VALUE!
854,364,2,Asia,B6,Fishing access,Bad,0,FALSE,Developing,0.759,Iran,NaN,NaN,NaN,58.0521262003,57.8920570265,#VALUE!
856,364,2,Asia,C1,Fisher assistance,Ugly,0,FALSE,Developing,0.759,Iran,NaN,NaN,NaN,58.0521262003,57.8920570265,#VALUE!
857,364,2,Asia,C2,Vessel buyback,Ugly,0,FALSE,Developing,0.759,Iran,NaN,NaN,NaN,58.0521262003,57.8920570265,#VALUE!
858,364,2,Asia,C3,Rural fisher communities,Ugly,7247.7568778865,FALSE,Developing,0.759,Iran,100,0,2,58.0521262003,57.8920570265,7247.7568778865
508,218,4,"South, Central America and Carribbean",A1,Fisheries mangt.,Good,28288.3461080695,FALSE,Developing,0.772,Ecuador,21.9,1,2,21.9,15.5950548632,6195.1477976672
509,218,4,"South, Central America and Carribbean",A2,Fishery R and D,Good,18633.9214859974,FALSE,Developing,0.772,Ecuador,15.5950548632,1,2,21.9,15.5950548632,2905.9702789096
510,218,4,"South, Central America and Carribbean",A3,MPAs,Good,2409.2634445377,FALSE,Developing,0.772,Ecuador,21.9,1,3,21.9,15.5950548632,527.6286943538
511,218,4,"South, Central America and Carribbean",B1,Boat constsruct.  and  renov.,Bad,1748.8029036,TRUE,Developing,0.772,Ecuador,0,0,2,21.9,15.5950548632,0
512,218,4,"South, Central America and Carribbean",B2,Fisheries dev. projects,Bad,8107.6476789671,TRUE,Developing,0.772,Ecuador,15.5950548632,1,2,21.9,15.5950548632,1264.392103651
513,218,4,"South, Central America and Carribbean",B3,Fishing port develop.,Bad,0,FALSE,Developing,0.772,Ecuador,NaN,NaN,NaN,21.9,15.5950548632,#VALUE!
514,218,4,"South, Central America and Carribbean",B4,Markt.  and  storage infrast.,Bad,0,FALSE,Developing,0.772,Ecuador,NaN,NaN,NaN,21.9,15.5950548632,#VALUE!
515,218,4,"South, Central America and Carribbean",B5,Tax exemption,Bad,0,FALSE,Developing,0.772,Ecuador,NaN,NaN,NaN,21.9,15.5950548632,#VALUE!
516,218,4,"South, Central America and Carribbean",B6,Fishing access,Bad,0,FALSE,Developing,0.772,Ecuador,NaN,NaN,NaN,21.9,15.5950548632,#VALUE!
518,218,4,"South, Central America and Carribbean",C1,Fisher assistance,Ugly,0,FALSE,Developing,0.772,Ecuador,NaN,NaN,NaN,21.9,15.5950548632,#VALUE!
519,218,4,"South, Central America and Carribbean",C2,Vessel buyback,Ugly,0,FALSE,Developing,0.772,Ecuador,NaN,NaN,NaN,21.9,15.5950548632,#VALUE!
520,218,4,"South, Central America and Carribbean",C3,Rural fisher communities,Ugly,0,FALSE,Developing,0.772,Ecuador,NaN,NaN,NaN,21.9,15.5950548632,#VALUE!
755,328,4,"South, Central America and Carribbean",A1,Fisheries mangt.,Good,14007.1195926624,FALSE,Developing,0.75,GuyaNaN,51.6025641026,0,2,51.7,51.355661882,7228.0328667264
756,328,4,"South, Central America and Carribbean",A2,Fishery R and D,Good,9964.0924311129,FALSE,Developing,0.75,GuyaNaN,51.355661882,0,2,51.7,51.355661882,5117.1256185301
757,328,4,"South, Central America and Carribbean",A3,MPAs,Good,,FALSE,Developing,0.75,GuyaNaN,NaN,NaN,NaN,51.7,51.355661882,#VALUE!
758,328,4,"South, Central America and Carribbean",B1,Boat constsruct.  and  renov.,Bad,0,FALSE,Developing,0.75,GuyaNaN,NaN,NaN,NaN,51.7,51.355661882,#VALUE!
759,328,4,"South, Central America and Carribbean",B2,Fisheries dev. projects,Bad,30353.4551348606,FALSE,Developing,0.75,GuyaNaN,0,0,2,51.7,51.355661882,0
760,328,4,"South, Central America and Carribbean",B3,Fishing port develop.,Bad,0,FALSE,Developing,0.75,GuyaNaN,NaN,NaN,NaN,51.7,51.355661882,#VALUE!
761,328,4,"South, Central America and Carribbean",B4,Markt.  and  storage infrast.,Bad,0,FALSE,Developing,0.75,GuyaNaN,NaN,NaN,NaN,51.7,51.355661882,#VALUE!
762,328,4,"South, Central America and Carribbean",B5,Tax exemption,Bad,0,FALSE,Developing,0.75,GuyaNaN,NaN,NaN,NaN,51.7,51.355661882,#VALUE!
763,328,4,"South, Central America and Carribbean",B6,Fishing access,Bad,0,FALSE,Developing,0.75,GuyaNaN,NaN,NaN,NaN,51.7,51.355661882,#VALUE!
765,328,4,"South, Central America and Carribbean",C1,Fisher assistance,Ugly,0,FALSE,Developing,0.75,GuyaNaN,NaN,NaN,NaN,51.7,51.355661882,#VALUE!
766,328,4,"South, Central America and Carribbean",C2,Vessel buyback,Ugly,0,FALSE,Developing,0.75,GuyaNaN,NaN,NaN,NaN,51.7,51.355661882,#VALUE!
767,328,4,"South, Central America and Carribbean",C3,Rural fisher communities,Ugly,2025.5374839349,FALSE,Developing,0.75,GuyaNaN,100,0,2,51.7,51.355661882,2025.5374839349
1938,862,4,"South, Central America and Carribbean",A1,Fisheries mangt.,Good,17753.860429206,FALSE,Developing,0.792,Venezuela,94.3103448276,1,3,94.3103448276,75.698865209,16743.7269909926
1939,862,4,"South, Central America and Carribbean",A2,Fishery R and D,Good,0,FALSE,Developing,0.792,Venezuela,NaN,NaN,NaN,94.3103448276,75.698865209,#VALUE!
1940,862,4,"South, Central America and Carribbean",A3,MPAs,Good,5385.392741537,FALSE,Developing,0.792,Venezuela,94.3103448276,1,3,94.3103448276,75.698865209,5078.9824648633
1941,862,4,"South, Central America and Carribbean",B1,Boat constsruct.  and  renov.,Bad,0,FALSE,Developing,0.792,Venezuela,NaN,NaN,NaN,94.3103448276,75.698865209,#VALUE!
1942,862,4,"South, Central America and Carribbean",B2,Fisheries dev. projects,Bad,29.7551230163,FALSE,Developing,0.792,Venezuela,33,0,2,94.3103448276,75.698865209,9.8191905954
1943,862,4,"South, Central America and Carribbean",B3,Fishing port develop.,Bad,0,FALSE,Developing,0.792,Venezuela,NaN,NaN,NaN,94.3103448276,75.698865209,#VALUE!
1944,862,4,"South, Central America and Carribbean",B4,Markt.  and  storage infrast.,Bad,9700.0389032153,FALSE,Developing,0.792,Venezuela,0,0,2,94.3103448276,75.698865209,0
1945,862,4,"South, Central America and Carribbean",B5,Tax exemption,Bad,10944.3727765381,FALSE,Developing,0.792,Venezuela,75.698865209,1,2,94.3103448276,75.698865209,8284.7659960785
1946,862,4,"South, Central America and Carribbean",B6,Fishing access,Bad,0,FALSE,Developing,0.792,Venezuela,NaN,NaN,NaN,94.3103448276,75.698865209,#VALUE!
1948,862,4,"South, Central America and Carribbean",C1,Fisher assistance,Ugly,0,FALSE,Developing,0.792,Venezuela,NaN,NaN,NaN,94.3103448276,75.698865209,#VALUE!
1949,862,4,"South, Central America and Carribbean",C2,Vessel buyback,Ugly,0,FALSE,Developing,0.792,Venezuela,NaN,NaN,NaN,94.3103448276,75.698865209,#VALUE!
1950,862,4,"South, Central America and Carribbean",C3,Rural fisher communities,Ugly,2567.3441820679,FALSE,Developing,0.792,Venezuela,100,0,2,94.3103448276,75.698865209,2567.3441820679
404,188,4,"South, Central America and Carribbean",A1,Fisheries mangt.,Good,5636.5621658642,FALSE,Developing,0.846,Costa Rica,25.3503184713,1,3,25.3503184713,28.4366576819,1428.8864598815
405,188,4,"South, Central America and Carribbean",A2,Fishery R and D,Good,4009.6194250339,FALSE,Developing,0.846,Costa Rica,28.4366576819,1,3,25.3503184713,28.4366576819,1140.2017502455
406,188,4,"South, Central America and Carribbean",A3,MPAs,Good,1727.4825550689,FALSE,Developing,0.846,Costa Rica,25.3503184713,1,3,25.3503184713,28.4366576819,437.9223292468
407,188,4,"South, Central America and Carribbean",B1,Boat constsruct.  and  renov.,Bad,0,FALSE,Developing,0.846,Costa Rica,NaN,NaN,NaN,25.3503184713,28.4366576819,#VALUE!
408,188,4,"South, Central America and Carribbean",B2,Fisheries dev. projects,Bad,280.3037018208,TRUE,Developing,0.846,Costa Rica,0,0,2,25.3503184713,28.4366576819,0
409,188,4,"South, Central America and Carribbean",B3,Fishing port develop.,Bad,0,FALSE,Developing,0.846,Costa Rica,NaN,NaN,NaN,25.3503184713,28.4366576819,#VALUE!
410,188,4,"South, Central America and Carribbean",B4,Markt.  and  storage infrast.,Bad,0,FALSE,Developing,0.846,Costa Rica,NaN,NaN,NaN,25.3503184713,28.4366576819,#VALUE!
411,188,4,"South, Central America and Carribbean",B5,Tax exemption,Bad,0,FALSE,Developing,0.846,Costa Rica,NaN,NaN,NaN,25.3503184713,28.4366576819,#VALUE!
412,188,4,"South, Central America and Carribbean",B6,Fishing access,Bad,0,FALSE,Developing,0.846,Costa Rica,NaN,NaN,NaN,25.3503184713,28.4366576819,#VALUE!
414,188,4,"South, Central America and Carribbean",C1,Fisher assistance,Ugly,0,FALSE,Developing,0.846,Costa Rica,NaN,NaN,NaN,25.3503184713,28.4366576819,#VALUE!
415,188,4,"South, Central America and Carribbean",C2,Vessel buyback,Ugly,0,FALSE,Developing,0.846,Costa Rica,NaN,NaN,NaN,25.3503184713,28.4366576819,#VALUE!
416,188,4,"South, Central America and Carribbean",C3,Rural fisher communities,Ugly,1222.1480527442,FALSE,Developing,0.846,Costa Rica,100,0,3,25.3503184713,28.4366576819,1222.1480527442
1717,740,4,"South, Central America and Carribbean",A1,Fisheries mangt.,Good,11979.1204695275,FALSE,Developing,0.774,SuriName,51.8918918919,1,3,51.8918918919,65.6036446469,6216.1922436467
1718,740,4,"South, Central America and Carribbean",A2,Fishery R and D,Good,0,FALSE,Developing,0.774,SuriName,NaN,NaN,NaN,51.8918918919,65.6036446469,#VALUE!
1719,740,4,"South, Central America and Carribbean",A3,MPAs,Good,2247.4790534205,FALSE,Developing,0.774,SuriName,51.8918918919,1,3,51.8918918919,65.6036446469,1166.2594006939
1720,740,4,"South, Central America and Carribbean",B1,Boat constsruct.  and  renov.,Bad,0,FALSE,Developing,0.774,SuriName,NaN,NaN,NaN,51.8918918919,65.6036446469,#VALUE!
1721,740,4,"South, Central America and Carribbean",B2,Fisheries dev. projects,Bad,4764.2993057136,TRUE,Developing,0.774,SuriName,65.6036446469,1,2,51.8918918919,65.6036446469,3125.5539864363
1722,740,4,"South, Central America and Carribbean",B3,Fishing port develop.,Bad,0,FALSE,Developing,0.774,SuriName,NaN,NaN,NaN,51.8918918919,65.6036446469,#VALUE!
1723,740,4,"South, Central America and Carribbean",B4,Markt.  and  storage infrast.,Bad,2673.4292007052,FALSE,Developing,0.774,SuriName,100,0,2,51.8918918919,65.6036446469,2673.4292007052
1724,740,4,"South, Central America and Carribbean",B5,Tax exemption,Bad,0,FALSE,Developing,0.774,SuriName,NaN,NaN,NaN,51.8918918919,65.6036446469,#VALUE!
1725,740,4,"South, Central America and Carribbean",B6,Fishing access,Bad,0,FALSE,Developing,0.774,SuriName,NaN,NaN,NaN,51.8918918919,65.6036446469,#VALUE!
1727,740,4,"South, Central America and Carribbean",C1,Fisher assistance,Ugly,0,FALSE,Developing,0.774,SuriName,NaN,NaN,NaN,51.8918918919,65.6036446469,#VALUE!
1728,740,4,"South, Central America and Carribbean",C2,Vessel buyback,Ugly,0,FALSE,Developing,0.774,SuriName,NaN,NaN,NaN,51.8918918919,65.6036446469,#VALUE!
1729,740,4,"South, Central America and Carribbean",C3,Rural fisher communities,Ugly,1732.2722558932,FALSE,Developing,0.774,SuriName,100,0,2,51.8918918919,65.6036446469,1732.2722558932
430,192,4,"South, Central America and Carribbean",A1,Fisheries mangt.,Good,9745.2534536847,FALSE,Developing,0.838,Cuba,90.1,1,3,90.1,81.7927170868,8780.4733617699
431,192,4,"South, Central America and Carribbean",A2,Fishery R and D,Good,0,FALSE,Developing,0.838,Cuba,NaN,NaN,NaN,90.1,81.7927170868,#VALUE!
432,192,4,"South, Central America and Carribbean",A3,MPAs,Good,5340.3984550546,FALSE,Developing,0.838,Cuba,90.1,1,3,90.1,81.7927170868,4811.6990080042
433,192,4,"South, Central America and Carribbean",B1,Boat constsruct.  and  renov.,Bad,0,FALSE,Developing,0.838,Cuba,NaN,NaN,NaN,90.1,81.7927170868,#VALUE!
